framework,device_name,input_size,batch_index,compute_count,data_transfer_count,compute_mean_ms,data_transfer_mean_ms,compute_var_ms,data_transfer_var_ms,compute_std_ms,data_transfer_std_ms
OpenCL,NVIDIA GeForce GTX 970,6461587456,5.0,3,3,4.776203333333333,25.58813333333333,0.00016261773333333578,0.30657649333333475,0.012752165829118431,0.5536935012561867
OpenCL,NVIDIA GeForce GTX 970,6461587456,6.0,3,3,4.75265,25.4689,0.00046990629999999855,0.07600770999999976,0.0216773222516066,0.27569495824189416
OpenCL,NVIDIA GeForce GTX 970,6461587456,7.0,3,3,4.7652600000000005,25.299300000000002,0.001062189299999997,0.25744075000000033,0.03259124575710473,0.5073861941361829
OpenCL,NVIDIA GeForce GTX 970,6461587456,8.0,3,3,4.769653333333333,25.685599999999997,0.0012756350333333335,0.28174347000000105,0.035716033281053675,0.5307951299701242
OpenCL,NVIDIA GeForce GTX 970,6461587456,9.0,3,3,4.74161,25.622733333333333,0.00043667890000000255,0.012850803333333272,0.020896863400998784,0.11336138378360275
OpenCL,NVIDIA GeForce GTX 970,6461587456,10.0,3,3,4.73567,25.317700000000002,2.2369900000000235e-05,0.12533112999999935,0.0047296828646327055,0.3540213694115079
OpenCL,NVIDIA GeForce GTX 970,9289875456,1.0,5,5,9.356972,36.06494,0.003444150670000065,0.16132122299999968,0.05868688669541148,0.4016481333206961
OpenCL,NVIDIA GeForce GTX 970,9289875456,2.0,5,5,9.353477999999999,36.5828,0.01011308512000005,0.2401693000000012,0.10056383604457445,0.49007070918389034
OpenCL,NVIDIA GeForce GTX 970,9289875456,3.0,5,5,9.199764,36.84128,0.004986796180000095,0.15878854700000009,0.07061725129173532,0.3984828064044923
OpenCL,NVIDIA GeForce GTX 970,9289875456,4.0,5,5,9.19961,36.390660000000004,0.007621677599999964,0.16899383800000017,0.08730221990304693,0.41108860115551754
OpenCL,NVIDIA GeForce GTX 970,9289875456,5.0,5,5,8.963642,36.95904,0.24813871871999985,1.261672528,0.4981352413953462,1.1232419721502576
OpenCL,NVIDIA GeForce GTX 970,9289875456,6.0,5,5,9.175522,36.3673,0.001386054119999937,0.2685877749999989,0.03722974778318995,0.5182545465309484
OpenCL,NVIDIA GeForce GTX 970,9289875456,7.0,5,5,8.963712,36.52988,0.2778100641700001,0.5345248769999986,0.527076905365811,0.7311120823786177
OpenCL,NVIDIA GeForce GTX 970,9289875456,8.0,5,5,9.189326,36.72524,0.002242058230000019,0.1720287630000008,0.04735037729522352,0.41476350249268656
OpenCL,NVIDIA GeForce GTX 970,9289875456,9.0,5,5,9.19402,36.58346,0.0003780434500000203,0.03873210300000043,0.019443339476541067,0.19680473317479036
OpenCL,NVIDIA GeForce GTX 970,9289875456,10.0,5,5,9.281346,36.50436,0.01871592298000001,0.4081772879999976,0.1368061511044003,0.638887539399539
OpenCL,NVIDIA GeForce GTX 970,12630163456,1.0,1,1,9.52288,48.9866,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,2.0,1,1,9.50707,49.818,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,3.0,1,1,9.27581,49.5813,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,4.0,1,1,9.44301,51.0866,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,5.0,1,1,9.29235,49.9205,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,6.0,1,1,9.2945,50.0149,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,7.0,1,1,9.49859,50.3824,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,8.0,1,1,9.48774,51.0988,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,9.0,1,1,9.40717,49.8122,,,,
OpenCL,NVIDIA GeForce GTX 970,12630163456,10.0,1,1,9.524,49.7594,,,,
OpenCL,NVIDIA GeForce GTX 970,16482451456,1.0,5,5,14.218279999999998,64.32050000000001,1.3831380269999984,0.2838408749999995,1.1760688870130007,0.532767186489558
OpenCL,NVIDIA GeForce GTX 970,16482451456,2.0,5,5,14.077359999999999,64.18212,1.1960806279999998,1.0348943770000016,1.0936547115063326,1.0172975852718817
OpenCL,NVIDIA GeForce GTX 970,16482451456,3.0,5,5,14.42234,64.74056,0.014850128000000108,0.6129697829999962,0.12186110125876964,0.7829238679463005
OpenCL,NVIDIA GeForce GTX 970,16482451456,4.0,5,5,13.9892,64.2783,1.1116418699999993,0.43649044999999503,1.0543442843777355,0.6606742389407922
OpenCL,NVIDIA GeForce GTX 970,16482451456,5.0,5,5,13.94228,64.98498,0.7916920369999992,0.5075530269999997,0.88977077778493,0.7124275591244346
OpenCL,NVIDIA GeForce GTX 970,16482451456,6.0,5,5,14.015600000000001,64.92978000000001,1.098609394999999,0.8936875369999994,1.0481456935941678,0.9453504836831679
OpenCL,NVIDIA GeForce GTX 970,16482451456,7.0,5,5,13.51592,65.31228,1.6777171070000003,1.0216454269999935,1.2952671952149488,1.0107647733275995
OpenCL,NVIDIA GeForce GTX 970,16482451456,8.0,5,5,14.012960000000001,64.2607,1.134299778,1.3308152499999986,1.065035106463632,1.1536096610205717
OpenCL,NVIDIA GeForce GTX 970,16482451456,9.0,5,5,14.60794,64.69502,0.01566906299999985,1.197886942,0.12517612791582847,1.0944802154447562
OpenCL,NVIDIA GeForce GTX 970,16482451456,10.0,5,5,14.017079999999998,65.04366,1.1393549570000001,1.8806671429999944,1.0674057134004857,1.3713741805211277
OpenCL,NVIDIA GeForce GTX 970,20846739456,1.0,4,4,17.25595,80.3538,0.00520121666666662,0.45695444666667623,0.07211946108136569,0.6759840579974326
OpenCL,NVIDIA GeForce GTX 970,20846739456,2.0,4,4,17.167,80.7628,0.010630326666666504,0.261779473333335,0.10310347553146064,0.5116438930871109
OpenCL,NVIDIA GeForce GTX 970,20846739456,3.0,4,4,17.0041,80.38402500000001,0.1468242466666669,2.338474535833334,0.38317652154935966,1.5292071592277268
OpenCL,NVIDIA GeForce GTX 970,20846739456,4.0,4,4,16.9087,80.57775000000001,0.09674820666666635,0.523367083333337,0.3110437375461309,0.7234411401996275
OpenCL,NVIDIA GeForce GTX 970,20846739456,5.0,4,4,17.0564,80.6097,0.010530926666666553,1.6342056799999967,0.10262030338420634,1.2783605438216548
OpenCL,NVIDIA GeForce GTX 970,20846739456,6.0,4,4,16.7344,78.9682,0.10003652666666646,1.8043598200000004,0.3162855144749226,1.343264612799727
OpenCL,NVIDIA GeForce GTX 970,20846739456,7.0,4,4,17.024225,80.50999999999999,0.00039669583333332685,0.20321398666666968,0.019917224538909203,0.4507926204660738
OpenCL,NVIDIA GeForce GTX 970,20846739456,8.0,4,4,17.02415,79.540475,0.000493683333333323,0.6948718425000037,0.02221898587544722,0.8335897327222809
OpenCL,NVIDIA GeForce GTX 970,20846739456,9.0,4,4,17.2303,81.2725,0.013904719999999775,0.3589771066666623,0.11791827678523704,0.5991469825232055
OpenCL,NVIDIA GeForce GTX 970,20846739456,10.0,4,4,16.80135,79.63315,0.15507664333333235,2.9874672833333413,0.39379771880158515,1.7284291374925793
OpenCL,NVIDIA GeForce GTX 970,25723027456,1.0,2,2,18.928350000000002,99.47945,0.001441845000000052,0.8078476049999872,0.037971634149718284,0.8988034295662134
OpenCL,NVIDIA GeForce GTX 970,25723027456,2.0,2,2,20.666600000000003,99.06880000000001,0.7296320000000002,0.4725864200000077,0.8541849916733495,0.6874492126695672
OpenCL,NVIDIA GeForce GTX 970,25723027456,3.0,2,2,19.4672,100.08404999999999,0.5960136200000011,0.9826618049999868,0.7720191836994733,0.9912929965454144
OpenCL,NVIDIA GeForce GTX 970,25723027456,4.0,2,2,19.9923,98.62084999999999,2.3535820800000056,1.6097562449999996,1.5341388724623353,1.268761697483022
OpenCL,NVIDIA GeForce GTX 970,25723027456,5.0,2,2,19.458849999999998,99.4282,0.6106230049999943,0.7388416799999938,0.7814237038892501,0.8595590032103636
OpenCL,NVIDIA GeForce GTX 970,25723027456,6.0,2,2,19.930500000000002,99.7248,2.1345912199999932,0.5349916800000053,1.4610240312876421,0.7314312544593684
OpenCL,NVIDIA GeForce GTX 970,25723027456,7.0,2,2,21.1846,97.52295000000001,0.014895380000000475,0.1312256450000017,0.12204663043280005,0.36225080400187065
OpenCL,NVIDIA GeForce GTX 970,25723027456,8.0,2,2,19.99005,98.58555000000001,2.417580605000004,3.9900300050000186,1.5548571011511005,1.9975059461738827
OpenCL,NVIDIA GeForce GTX 970,25723027456,9.0,2,2,20.22605,99.95580000000001,3.426700204999997,9.160912080000031,1.8511348424682619,3.0266998661909033
OpenCL,NVIDIA GeForce GTX 970,25723027456,10.0,2,2,18.897,99.46225,5.617999999998292e-05,2.079780125000008,0.007495331880576264,1.4421442802299664
OpenCL,Quadro RTX 5000,4145299456,1.0,13,13,1.1112253846153846,27.36879230769231,9.026360256410503e-06,0.21575883243589722,0.0030043901638120343,0.46449847409426137
OpenCL,Quadro RTX 5000,4145299456,2.0,13,13,1.1150223076923078,27.574599999999997,1.404986923076982e-05,0.037369603333333064,0.003748315519105858,0.19331219137274572
OpenCL,Quadro RTX 5000,4145299456,3.0,13,13,1.1142046153846155,27.462423076923077,8.644960256410153e-06,0.0853499869230772,0.0029402313270234627,0.292147200779123
OpenCL,Quadro RTX 5000,4145299456,4.0,13,13,1.1202807692307692,27.615592307692307,6.616741025641368e-06,0.03548079076923071,0.0025723026699129648,0.1883634539108654
OpenCL,Quadro RTX 5000,4145299456,5.0,13,13,1.1205823076923076,27.918361538461536,5.731219230768928e-06,0.06477832089743585,0.0023939964976517672,0.2545158558861036
OpenCL,Quadro RTX 5000,4145299456,6.0,13,13,1.1140623076923077,27.447200000000002,4.646752564102462e-06,0.05874508166666637,0.0021556327526047804,0.24237384691147346
OpenCL,Quadro RTX 5000,4145299456,7.0,13,13,1.120526153846154,27.845715384615385,4.4989923076921375e-06,0.11591449974359018,0.0021210828149066073,0.3404621854826027
OpenCL,Quadro RTX 5000,4145299456,8.0,13,13,1.1145323076923077,27.544523076923078,7.581525641026042e-07,0.008832553589743627,0.0008707195668541072,0.09398166624264345
OpenCL,Quadro RTX 5000,4145299456,9.0,13,13,1.1150638461538462,27.54893846153846,1.2575125641025398e-05,0.05732812423076957,0.0035461423605130968,0.23943292219485934
OpenCL,Quadro RTX 5000,4145299456,10.0,13,13,1.1209646153846153,27.591746153846152,4.227494358974426e-05,0.02294287435897442,0.00650191845455972,0.15146905412979386
OpenCL,Quadro RTX 5000,6461587456,1.0,1,1,1.73037,43.8837,,,,
OpenCL,Quadro RTX 5000,6461587456,2.0,1,1,1.73766,44.4075,,,,
OpenCL,Quadro RTX 5000,6461587456,3.0,1,1,1.73955,43.6542,,,,
OpenCL,Quadro RTX 5000,6461587456,4.0,1,1,1.73757,43.3207,,,,
OpenCL,Quadro RTX 5000,6461587456,5.0,1,1,1.73872,43.7048,,,,
OpenCL,Quadro RTX 5000,6461587456,6.0,1,1,1.73891,43.507,,,,
OpenCL,Quadro RTX 5000,6461587456,7.0,1,1,1.73238,42.8865,,,,
OpenCL,Quadro RTX 5000,6461587456,8.0,1,1,1.73776,43.9777,,,,
OpenCL,Quadro RTX 5000,6461587456,9.0,1,1,1.7287,43.324,,,,
OpenCL,Quadro RTX 5000,6461587456,10.0,1,1,1.73056,43.3055,,,,
OpenCL,Quadro RTX 5000,9289875456,1.0,6,6,2.4839516666666666,62.241883333333334,3.384416666666391e-06,0.05423634966666633,0.0018396784139263012,0.23288698904547314
OpenCL,Quadro RTX 5000,9289875456,2.0,6,6,2.4936016666666667,62.24488333333333,9.964166666668549e-07,0.10529284966666616,0.0009982067254165616,0.32448859712887623
OpenCL,Quadro RTX 5000,9289875456,3.0,6,6,2.4933916666666662,62.079116666666664,1.2847896666667053e-05,0.2773460616666665,0.0035843962764553604,0.5266365555738288
OpenCL,Quadro RTX 5000,9289875456,4.0,6,6,2.4929816666666667,61.7851,1.467096666666799e-06,0.16248134400000036,0.001211237659035913,0.4030897468306535
OpenCL,Quadro RTX 5000,9289875456,5.0,6,6,2.4847083333333333,62.137499999999996,7.528566666666533e-07,0.10431412000000176,0.0008676731335397295,0.3229769651229043
OpenCL,Quadro RTX 5000,9289875456,6.0,6,6,2.4929216666666667,61.907266666666665,1.025216666666757e-06,0.16604820666666356,0.0010125298349514236,0.40749013075983026
OpenCL,Quadro RTX 5000,9289875456,7.0,6,6,2.4882666666666666,62.03115,2.8428266666664706e-06,0.08103044700000148,0.0016860684050970384,0.2846584743161557
OpenCL,Quadro RTX 5000,9289875456,8.0,6,6,2.492723333333333,61.9964,5.864666666665583e-07,0.05654955199999986,0.000765811116834013,0.23780149705163728
OpenCL,Quadro RTX 5000,9289875456,9.0,6,6,2.4848333333333334,61.75378333333333,2.53426666666731e-07,0.04450498966666608,0.0005034150044115998,0.2109620574100141
OpenCL,Quadro RTX 5000,9289875456,10.0,6,6,2.492775,61.7738,9.899499999998333e-07,0.10686650399999906,0.0009949623108439,0.3269044264001316
OpenCL,Quadro RTX 5000,12630163456,1.0,3,3,3.3720666666666665,83.75773333333332,7.425333333335062e-07,0.021919293333333666,0.0008617037387255008,0.14805165765142134
OpenCL,Quadro RTX 5000,12630163456,2.0,3,3,3.38513,83.54476666666666,2.1489999999981587e-07,0.028369653333331957,0.00046357307945977177,0.1684329342300132
OpenCL,Quadro RTX 5000,12630163456,3.0,3,3,3.3891066666666667,84.00613333333332,9.10017333333302e-05,0.5745296233333268,0.009539482865089186,0.7579773237593106
OpenCL,Quadro RTX 5000,12630163456,4.0,3,3,3.384536666666667,84.43453333333333,1.4056333333333272e-06,0.2312291633333307,0.0011855940845556406,0.480862936119359
OpenCL,Quadro RTX 5000,12630163456,5.0,3,3,3.37921,83.94146666666667,4.386129999999766e-05,0.006485223333332739,0.006622786422647016,0.08053088434465835
OpenCL,Quadro RTX 5000,12630163456,6.0,3,3,3.380736666666667,83.7328,2.1204433333334255e-05,1.114097110000007,0.004604827177357936,1.0555079867059307
OpenCL,Quadro RTX 5000,12630163456,7.0,3,3,3.3830299999999998,83.35656666666667,7.083700000000003e-06,0.8842176033333343,0.0026615221208924796,0.9403284550269306
OpenCL,Quadro RTX 5000,12630163456,8.0,3,3,3.37825,83.81346666666667,9.804000000001624e-07,0.10252977333333185,0.000990151503559007,0.3202027066302405
OpenCL,Quadro RTX 5000,12630163456,9.0,3,3,3.38387,83.9002,1.5000999999998042e-06,0.007281310000000203,0.0012247856955401642,0.08533059240389816
OpenCL,Quadro RTX 5000,12630163456,10.0,3,3,3.3754666666666666,84.2805,3.390333333332724e-07,0.15486091000000052,0.0005822656896411401,0.39352370957796245
OpenCL,Quadro RTX 5000,16482451456,1.0,3,3,4.399936666666666,109.36233333333332,9.436433333332724e-06,0.06765233333333225,0.0030718778187507267,0.26010062155506714
OpenCL,Quadro RTX 5000,16482451456,2.0,3,3,4.412,108.69733333333333,5.117699999998718e-06,0.40190633333333536,0.0022622334097079193,0.633960829494485
OpenCL,Quadro RTX 5000,16482451456,3.0,3,3,4.410246666666667,109.33333333333333,2.0565333333319046e-06,0.34347033333332666,0.0014340618303727022,0.58606342091392
OpenCL,Quadro RTX 5000,16482451456,4.0,3,3,4.410623333333334,109.29,2.9020333333337047e-06,0.3954089999999935,0.0017035355392047754,0.6288155532427562
OpenCL,Quadro RTX 5000,16482451456,5.0,3,3,4.4077633333333335,109.03533333333333,2.3376033333331905e-05,0.11628933333333653,0.004834876765061536,0.34101221874492493
OpenCL,Quadro RTX 5000,16482451456,6.0,3,3,4.411413333333333,108.964,3.1184333333347425e-06,0.06848399999999986,0.0017659086424089844,0.26169447835214227
OpenCL,Quadro RTX 5000,16482451456,7.0,3,3,4.409246666666667,109.01400000000001,7.943333333342302e-08,0.2530360000000001,0.000281839197652532,0.5030268382502072
OpenCL,Quadro RTX 5000,16482451456,8.0,3,3,4.405259999999999,109.00566666666667,3.0000000001503297e-10,0.26187633333333626,1.732050807612274e-05,0.5117385400117292
OpenCL,Quadro RTX 5000,16482451456,9.0,3,3,4.404353333333333,108.98233333333333,2.6343333333298135e-07,0.0961003333333322,0.0005132575701662679,0.3100005376339406
OpenCL,Quadro RTX 5000,16482451456,10.0,3,3,4.410996666666667,109.31433333333332,2.063433333332118e-06,0.06530633333333229,0.0014364655698387338,0.2555510386074224
OpenCL,Quadro RTX 5000,20846739456,1.0,4,4,5.56435,138.35675,1.4440000000029524e-07,0.3647969166666678,0.0003800000000003885,0.6039842023320376
OpenCL,Quadro RTX 5000,20846739456,2.0,4,4,5.57741,138.09875,1.5385266666667852e-05,0.03967891666666582,0.003922405724382404,0.19919567431715435
OpenCL,Quadro RTX 5000,20846739456,3.0,4,4,5.578175,137.60775,2.028856666666782e-05,0.5764395833333467,0.004504283146813466,0.7592361841570425
OpenCL,Quadro RTX 5000,20846739456,4.0,4,4,5.5769850000000005,137.85175,1.5243299999996441e-05,0.9512222500000145,0.0039042668966140673,0.9753062339593727
OpenCL,Quadro RTX 5000,20846739456,5.0,4,4,5.57108,137.84025,3.543693333333368e-05,0.19942425000000266,0.005952892854178856,0.44656942349426776
OpenCL,Quadro RTX 5000,20846739456,6.0,4,4,5.5806474999999995,137.9495,8.710969166666524e-05,0.8089816666666715,0.00933325729135682,0.8994340813348533
OpenCL,Quadro RTX 5000,20846739456,7.0,4,4,5.58109,137.45625,1.3134466666664741e-05,0.08785691666666862,0.0036241504751685933,0.29640667446376545
OpenCL,Quadro RTX 5000,20846739456,8.0,4,4,5.57009,138.07375,2.1488666666674394e-06,0.07225624999999995,0.0014659013154600276,0.2688052268837047
OpenCL,Quadro RTX 5000,20846739456,9.0,4,4,5.5684725,137.26725,1.8163691666668214e-05,0.45717224999999456,0.004261888274775421,0.676145139744415
OpenCL,Quadro RTX 5000,20846739456,10.0,4,4,5.574005,137.695,1.18162999999994e-05,0.1699593333333298,0.003437484545419717,0.4122612440350533
OpenCL,Quadro RTX 5000,25723027456,1.0,4,4,6.8640075,169.39,5.460249999994784e-07,1.186060666666669,0.0007389350445062668,1.0890641242216499
OpenCL,Quadro RTX 5000,25723027456,2.0,4,4,6.87925,169.92775,2.5743666666665947e-05,0.016332916666667936,0.005073821702293642,0.12780029994748812
OpenCL,Quadro RTX 5000,25723027456,3.0,3,3,6.874623333333333,169.24933333333334,5.308333333339084e-07,0.15635733333333637,0.0007285830998135411,0.39542045133419235
OpenCL,Quadro RTX 5000,25723027456,4.0,3,3,6.874113333333334,169.55233333333334,1.0506333333334464e-06,0.23461433333334133,0.0010250040650326448,0.48437003760899716
OpenCL,Quadro RTX 5000,25723027456,5.0,3,3,6.866953333333334,170.05033333333333,2.821333333331486e-07,0.41428233333333436,0.0005311622476542818,0.6436476779522585
OpenCL,Quadro RTX 5000,25723027456,6.0,3,3,6.878526666666667,169.44966666666667,2.5730433333336623e-05,0.14192033333333592,0.005072517455202754,0.37672315210687
OpenCL,Quadro RTX 5000,25723027456,7.0,3,3,6.869493333333334,168.6196666666667,4.051233333334484e-06,0.8376333333333604,0.002012767580555312,0.9152231057689488
OpenCL,Quadro RTX 5000,25723027456,8.0,3,3,6.879256666666667,169.37199999999999,2.9826433333331778e-05,0.2200839999999938,0.0054613581949302485,0.46913111173742655
OpenCL,Quadro RTX 5000,25723027456,9.0,3,3,6.86577,169.71266666666668,1.0647000000001679e-06,0.2825603333333434,0.0010318430113152716,0.5315640444324121
OpenCL,Quadro RTX 5000,25723027456,10.0,3,3,6.878933333333333,169.581,2.669123333333184e-05,0.2473829999999896,0.005166355904632572,0.4973761152286965
OpenCL,Quadro RTX 5000 ,1048723456,1.0,8,8,0.282636,6.74829,1.723062857142775e-07,0.00954485568571427,0.0004150979230425967,0.09769777728133977
OpenCL,Quadro RTX 5000 ,1048723456,2.0,8,8,0.287752,6.69111625,6.409508571428539e-07,0.01429158359821427,0.0008005940651434121,0.11954741150779581
OpenCL,Quadro RTX 5000 ,1048723456,3.0,8,8,0.287248,6.6842325,2.106514285714245e-07,0.016931343392857057,0.00045896778598440274,0.13012049566788875
OpenCL,Quadro RTX 5000 ,1048723456,4.0,8,8,0.294064,6.9521675,2.9529234285714393e-06,0.02782234653571424,0.0017184072359517808,0.1668003193513557
OpenCL,Quadro RTX 5000 ,1048723456,5.0,8,8,0.287448,6.74611625,9.97010285714282e-07,0.0025264882553571303,0.0009985040238848725,0.050264184618445076
OpenCL,Quadro RTX 5000 ,1048723456,6.0,8,8,0.288156,6.78018875,1.572991999999976e-06,0.003951249041071409,0.0012541897783030988,0.06285896150169369
OpenCL,Quadro RTX 5000 ,1048723456,7.0,8,8,0.287496,6.7131925,1.750674285714264e-06,0.002290662649999993,0.0013231304870322746,0.04786086762690364
OpenCL,Quadro RTX 5000 ,1048723456,8.0,8,8,0.287576,6.7840425,8.217600000000018e-07,0.008544280621428545,0.0009065097903497799,0.0924352780134757
OpenCL,Quadro RTX 5000 ,1048723456,9.0,8,8,0.287436,6.768223750000001,2.60077714285726e-07,0.00656409185535712,0.0005099781507924883,0.08101908327892338
OpenCL,Quadro RTX 5000 ,1048723456,10.0,8,8,0.28756,6.7606850000000005,2.848914285714311e-07,0.0062051229428571756,0.000533752216455755,0.07877260274268698
